01786830742,13527,2018-12-20 04:47:17.467034+06
01748574263,11151,2018-11-04 14:45:42.979274+06
01775289508,13454,2019-01-25 10:51:07.002674+06
01705663312,12249,2019-01-03 14:37:11.315234+06
01792619670,10130,2019-01-31 01:12:04.241654+06
01791617701,10998,2018-10-28 14:22:14.721194+06
01769719134,12760,2018-09-11 22:05:01.538114+06
01749763490,13864,2018-10-06 19:57:28.354994+06
01732516921,13129,2018-11-17 07:35:05.104454+06
01771447882,10913,2018-10-02 02:30:02.159954+06
01735622137,13682,2018-08-19 00:18:12.597254+06
01757319554,12332,2019-01-31 10:12:32.092334+06
01794976120,13933,2018-10-26 17:00:29.823074+06
01711969338,11151,2019-01-10 07:09:54.478394+06
01717530382,13842,2018-11-15 13:52:58.437794+06
01736067391,13954,2018-10-06 13:47:19.437314+06
01705544354,12756,2018-12-23 12:49:50.933594+06
01756847839,12498,2018-12-04 04:51:12.044294+06
01729425056,11748,2018-10-22 17:54:15.588494+06
01778806645,11360,2018-08-14 06:55:43.496714+06
01741704913,12814,2018-11-23 05:44:49.140734+06
01744382635,12756,2019-01-04 14:07:58.950254+06
01782335193,10056,2018-12-22 18:32:46.257494+06
01772901632,13682,2019-01-11 21:05:31.150094+06
01713026325,12332,2018-12-13 10:10:20.837954+06
01758514718,12647,2018-08-26 22:02:57.587414+06
01796711595,11984,2019-01-16 04:43:29.343674+06
01747305555,13177,2018-11-13 03:36:55.259234+06
01716782534,13572,2018-12-05 21:39:14.600654+06
01763306477,11082,2019-01-04 15:54:36.762254+06
01759451525,13860,2019-01-19 18:55:20.968994+06
01747937819,11933,2018-12-01 07:19:43.209974+06
01702265837,11342,2018-12-09 09:55:42.705254+06
01782002334,13527,2018-11-07 20:59:16.083014+06
01733432042,10815,2018-12-22 07:44:31.100954+06
01746033698,12969,2019-01-29 06:05:48.694694+06
01741775995,12235,2019-01-05 19:30:39.952934+06
01733432042,11196,2018-09-15 21:00:54.651194+06
01705663312,10815,2019-01-12 04:29:17.702114+06
01757935139,13842,2018-08-12 20:53:46.833494+06
01772610846,10462,2018-10-23 21:45:38.856194+06
01775289508,12399,2018-12-19 13:02:04.840394+06
01754391891,12848,2019-01-29 15:10:50.863754+06
01737762055,10462,2019-01-06 11:19:11.538074+06
01709816985,13527,2019-01-27 21:39:59.821694+06
01772901632,10611,2018-12-02 07:40:19.437014+06
01741596241,11360,2018-08-23 01:58:57.379034+06
01747305555,13297,2019-01-12 10:48:40.673294+06
01790894592,12240,2019-01-08 13:16:41.485934+06
01789625185,11932,2018-10-26 22:37:16.040594+06
01721620647,12539,2018-10-27 20:31:24.520574+06
01701225627,11748,2018-11-05 18:31:02.309474+06
01728025054,13184,2018-12-18 17:13:19.733114+06
01795130291,11748,2018-12-27 17:57:39.500954+06
01710185312,10885,2019-01-26 03:31:37.723574+06
01739691515,13391,2019-01-19 19:33:57.434354+06
01711969338,10462,2018-08-26 01:24:46.627694+06
01743908864,12794,2018-08-22 16:53:29.450354+06
01742784702,13933,2018-10-11 22:08:53.474054+06
01713902961,12399,2018-11-16 03:25:25.062914+06
01740283229,13849,2018-10-29 01:00:49.470614+06
01702767305,10506,2018-11-19 23:07:49.517174+06
01725927922,13850,2018-10-30 03:03:39.598154+06
01758514718,10611,2018-12-04 20:41:42.354194+06
01771066925,11932,2018-11-29 13:18:47.528234+06
01791009393,12647,2018-11-25 15:14:00.662774+06
01732024790,13129,2018-10-15 13:51:17.687834+06
01761673648,13454,2019-01-09 04:36:56.662514+06
01704434158,11748,2018-11-24 22:44:33.646334+06
01724831993,12572,2018-08-25 03:56:03.718094+06
01720939890,13391,2018-11-20 23:21:51.361334+06
01776208465,12848,2018-12-19 04:36:22.240934+06
01744474614,12017,2018-08-12 22:42:43.807094+06
01720939890,11196,2018-11-04 07:06:25.487234+06
01748368650,13860,2018-10-11 18:30:58.628834+06
01710114960,13850,2018-09-27 17:44:24.975554+06
01793709094,12332,2018-12-02 00:35:02.404634+06
01750261806,10793,2018-08-30 09:21:38.970854+06
01754338954,12814,2018-10-31 08:16:02.767034+06
01761815776,10885,2018-09-14 06:58:44.371694+06
01722673545,11082,2018-10-09 13:37:29.810054+06
01706041640,12969,2019-01-08 04:52:52.375214+06
01728025054,12760,2018-10-06 09:55:24.763214+06
01727186604,13842,2018-12-30 05:44:27.970214+06
01781282360,10793,2019-01-16 18:12:35.786474+06
01710914021,13572,2019-01-30 17:46:45.354674+06
01764817603,10611,2018-10-04 14:52:10.656434+06
01736542590,11984,2019-01-15 02:19:45.400574+06
01767812470,13954,2019-01-14 02:17:46.637474+06
01791912341,13327,2018-10-23 09:42:35.064854+06
01760528796,10793,2018-08-16 11:12:08.192294+06
01784247006,10056,2018-11-02 10:52:29.972054+06
01704501749,11362,2019-01-20 12:04:10.024634+06
01794756669,12647,2018-08-15 14:32:17.134034+06
01736927075,13743,2019-01-16 09:52:14.643434+06
01748685961,13177,2018-11-14 14:25:56.875034+06
01796711595,11153,2018-08-30 07:43:33.042674+06
01764767538,13864,2019-01-23 00:54:33.053894+06
01789419777,11342,2018-12-28 02:00:43.399214+06
01727617205,10693,2018-10-29 05:37:42.667094+06
01729454412,13527,2018-08-25 07:17:52.246274+06
01742784702,13864,2018-11-22 19:18:08.311634+06
01757319554,12117,2018-12-03 21:39:49.560614+06
01744474614,11876,2018-08-24 18:50:10.457114+06
01763306477,11473,2019-01-29 04:58:52.880654+06
01763306477,12794,2019-01-20 16:01:54.601454+06
01732882890,12794,2018-10-15 09:59:59.216414+06
01749741708,12017,2018-09-23 16:17:38.668334+06
01737283384,11616,2019-01-21 15:26:44.925134+06
01719914243,10130,2018-10-08 17:06:59.692814+06
01798176562,10611,2018-10-12 13:08:47.670134+06
01771066925,11082,2018-12-09 01:15:23.958314+06
01733432042,10148,2019-01-19 11:49:41.001374+06
01735566144,12794,2018-09-05 19:06:01.257974+06
01740436197,12756,2018-09-25 01:23:23.306414+06
01730738714,10514,2018-10-17 08:38:23.044334+06
01710255354,10998,2019-01-25 12:37:24.877694+06
01732160293,11616,2018-10-14 18:15:32.279354+06
01760010692,10582,2018-08-31 05:28:29.757314+06
01748634181,12235,2018-09-14 11:12:45.368054+06
01798161655,12539,2018-11-27 13:41:41.339174+06
01703680908,10844,2018-08-16 09:46:10.552214+06
01720582084,10056,2018-09-12 03:39:25.509014+06
01706056956,11360,2019-01-08 08:37:13.992014+06
01703386116,11475,2019-01-21 20:59:41.934434+06
01713197285,12664,2018-08-13 22:03:07.278974+06
01705845304,13933,2018-12-23 05:43:07.301954+06
01775807509,10582,2018-09-19 03:14:03.552314+06
01731322700,11616,2018-11-06 22:18:12.825314+06
01726490017,13860,2018-08-11 05:45:29.833154+06
01732570239,13527,2018-08-14 09:15:46.579634+06
01768176663,10885,2018-10-15 09:48:07.251614+06
01710114960,10793,2019-01-25 08:42:48.055994+06
01738928124,12969,2018-09-09 17:47:15.855494+06
01721029450,10462,2018-12-06 03:12:59.153354+06
01711085560,13246,2018-09-22 02:17:55.827914+06
01755674974,10998,2019-01-14 19:22:45.673814+06
01791806616,13184,2018-11-24 15:10:32.599154+06
01741596241,10056,2018-10-26 09:18:17.640314+06
01758535171,13850,2018-10-16 00:51:52.176554+06
01792619670,13177,2018-12-14 14:21:12.111434+06
01784706596,13864,2018-12-01 16:37:05.869874+06
01722349279,12647,2018-09-27 21:54:59.221214+06
01766107987,10885,2019-01-09 18:57:51.863354+06
01771887446,10056,2019-01-18 19:43:35.891354+06
01739691515,12848,2019-01-19 12:02:48.383834+06
01770918622,13572,2018-10-26 05:52:08.973614+06
01767413181,12647,2018-12-22 09:35:45.114314+06
01702767305,10336,2018-10-29 15:24:58.241834+06
01775779468,10514,2019-01-03 15:34:39.735794+06
01791207229,13842,2019-01-15 16:27:17.634014+06
01774732221,13849,2018-10-10 15:42:37.339334+06
01732663300,12794,2018-10-15 18:36:01.068974+06
01788856261,10001,2018-09-14 07:10:06.354614+06
01771447882,11153,2019-01-14 14:06:22.710914+06
01789969020,12794,2018-12-14 20:29:19.726034+06
01704890186,13849,2018-12-24 02:19:36.135434+06
01787962527,13860,2019-01-31 05:55:01.426754+06
01792684571,10506,2018-12-03 00:45:42.466094+06
01797550467,10844,2018-11-16 04:33:33.282134+06
01788492732,13860,2018-08-14 00:34:16.716674+06
01743908864,10793,2019-01-02 17:09:15.123554+06
01764907365,12235,2019-01-07 09:56:26.101814+06
01735727669,11196,2018-12-12 18:18:58.733594+06
01766107987,13297,2018-10-10 23:51:51.700454+06
01719199893,10693,2018-12-22 22:23:09.559634+06
01770734614,13850,2018-08-10 19:47:11.459354+06
01795764023,12814,2018-09-19 08:00:04.675994+06
01775269784,11362,2018-09-12 19:48:09.645074+06
01777452879,11196,2019-01-06 00:46:00.895574+06
01758535171,13184,2018-09-11 21:03:24.754274+06
01733637443,13391,2018-11-20 19:48:26.054954+06
01758656191,13177,2018-12-03 16:01:28.835534+06
01719707919,10998,2019-01-27 19:50:21.148934+06
01749741708,12814,2019-01-28 12:30:00.632834+06
01715151373,10148,2018-08-17 23:03:13.539194+06
01743275439,12969,2018-10-30 08:58:45.254414+06
01771887446,10047,2018-12-29 04:12:55.720394+06
01702265837,12814,2018-11-17 09:25:22.550654+06
01738093192,10844,2018-08-30 19:02:18.938714+06
01781201762,11153,2018-09-20 23:08:35.798234+06
01750838401,10514,2018-09-02 04:29:41.375174+06
01798176562,12240,2018-08-30 18:57:35.669294+06
01776625579,13327,2018-10-18 03:17:30.392834+06
01795701735,13682,2018-09-24 04:10:59.213594+06
01732160293,10336,2018-09-11 08:27:34.559774+06
01704699562,13682,2018-11-07 11:37:51.744314+06
01725455557,10047,2018-08-30 10:44:37.343354+06
01729995842,11668,2019-01-02 02:05:11.521634+06
01739823009,10195,2018-12-20 04:24:33.109874+06
01779773404,10514,2019-01-22 22:26:23.803394+06
01746227692,10130,2018-09-14 09:32:29.069834+06
01732313420,12664,2018-09-22 17:07:25.245254+06
01798161655,11984,2018-08-11 01:28:27.200954+06
01701225627,10676,2018-12-16 20:03:26.966114+06
01727186604,10676,2019-01-16 16:13:09.804854+06
01793504519,10001,2019-01-12 03:48:21.415994+06
01725646489,10462,2018-10-07 00:46:15.000734+06
01711432215,13129,2019-01-20 14:18:43.967474+06
01746544054,13454,2018-10-14 13:18:15.161714+06
01724145905,12539,2018-12-05 07:36:49.238054+06
01790183468,10998,2018-12-04 05:39:41.373134+06
01794369970,10611,2018-09-08 17:04:07.691294+06
01743581225,13297,2019-02-03 02:43:02.212454+06
01719800924,11362,2018-09-02 16:19:03.637874+06
01748368650,10844,2018-11-19 08:43:47.698274+06
01708903201,10506,2019-01-10 10:59:38.659514+06
01713792383,10056,2019-01-22 19:49:42.176594+06
01732516921,13246,2018-08-23 14:12:37.782494+06
01733637443,12017,2018-10-31 23:34:05.249234+06
01774907049,13849,2018-12-25 01:16:50.453714+06
01722444406,10462,2019-01-12 08:56:47.676614+06
01710255354,11362,2018-10-14 21:20:28.431554+06
01785530360,13297,2018-10-24 10:23:35.604014+06
01799319021,10148,2018-12-28 20:56:57.404714+06
01707910622,12572,2018-10-28 21:56:44.214854+06
01750261806,13850,2018-10-22 23:21:46.477574+06
01710194004,10676,2018-11-01 01:29:44.166254+06
01762866453,12590,2018-11-28 22:04:41.785814+06
01704699562,11913,2018-10-20 08:20:05.154314+06
01730738714,11147,2019-01-08 17:55:34.486274+06
01791207229,11984,2018-08-24 21:12:37.531934+06
01739380950,11913,2018-11-10 20:31:22.710314+06
01740436197,10462,2018-10-14 02:38:30.194294+06
01798161655,10885,2018-10-18 03:32:02.745374+06
01758535171,11616,2018-12-16 17:51:44.788094+06
01726257934,11616,2019-01-05 13:05:25.290194+06
01709956636,12814,2018-10-24 13:19:12.336374+06
01725927922,10056,2018-08-15 04:19:34.163894+06
01727050722,12249,2018-12-28 16:16:00.972434+06
01780586406,10885,2018-10-16 05:06:52.252874+06
01730738714,12332,2018-12-25 20:39:34.432514+06
01771999425,10047,2018-11-09 13:49:36.627914+06
01717384756,12590,2018-09-22 05:28:22.402154+06
01767446400,12794,2018-11-23 02:59:16.576754+06
01778269679,10582,2019-01-30 14:33:57.888134+06
01710194004,10148,2018-11-06 05:21:27.966194+06
01747305555,13933,2018-12-07 17:47:13.318754+06
01795590993,13297,2018-10-15 04:23:10.739354+06
01741631038,12590,2018-08-11 09:44:45.477554+06
01793504519,12572,2018-10-12 19:01:48.120014+06
01724056194,10514,2018-08-22 17:06:14.810174+06
01766794236,10844,2018-09-18 22:17:24.730394+06
01719111510,12756,2018-09-11 02:03:08.997434+06
01783360877,13184,2018-10-01 18:37:57.200834+06
01710194004,10793,2018-11-17 05:55:04.963214+06
01710745383,13933,2018-08-27 09:42:45.613034+06
01743581225,13682,2018-12-15 14:16:11.086814+06
01722444406,12794,2018-09-06 20:30:16.773974+06
01702767305,12760,2018-12-11 13:33:41.117534+06
01754811074,12814,2018-09-10 19:51:34.755074+06
01767446400,12848,2018-11-27 10:48:51.635654+06
01782322613,11473,2019-01-01 18:18:58.652234+06
01784733841,11616,2019-02-04 23:48:02.563154+06
01719199893,12590,2018-11-28 15:42:32.705594+06
01716782534,10913,2018-09-23 20:50:40.650854+06
01710745383,11342,2018-09-28 17:56:46.931414+06
01727617205,10514,2018-12-15 13:42:16.312094+06
01792012939,13682,2018-08-23 04:11:05.324054+06
01724145905,11913,2019-01-15 22:46:15.859514+06
01786291508,12794,2018-09-27 12:24:00.254294+06
01704481877,11039,2018-12-27 09:05:39.630614+06
01773585894,12756,2018-12-08 19:41:56.185214+06
01727143682,12756,2018-09-27 16:12:55.023614+06
01713197285,12572,2018-10-19 00:08:59.800874+06
01727186604,12249,2018-12-06 06:39:22.492394+06
01703680908,13246,2018-10-07 06:59:34.773134+06
01750261806,10056,2018-10-05 01:39:57.750434+06
01765466550,11153,2019-02-03 03:01:49.199654+06
01714194040,10001,2018-12-19 12:38:05.463914+06
01753529043,10885,2018-12-23 01:41:58.016534+06
01741596241,12235,2018-09-10 12:50:13.752734+06
01721430205,13177,2019-01-25 01:19:35.577434+06
01775920549,10130,2018-11-12 18:24:07.793954+06
01740880492,12756,2018-09-01 11:42:33.005294+06
01793588407,10676,2018-11-01 22:07:39.070694+06
01729983072,11748,2018-08-17 00:04:23.851694+06
01704481877,12240,2018-10-16 04:34:59.251754+06
01722365520,11475,2018-10-06 02:42:24.788294+06
01716603539,11616,2019-01-28 23:39:37.950254+06
01719094205,13572,2018-09-08 16:20:16.461194+06
01789419777,11151,2018-12-27 15:09:52.837334+06
01734326571,10885,2018-08-13 15:58:11.866034+06
01706056956,10611,2018-09-14 15:19:22.236374+06
01719914243,11933,2018-09-27 23:52:37.898714+06
01786830742,10793,2019-01-02 08:12:01.488014+06
01791617701,10001,2019-01-26 00:30:07.105454+06
01717384756,12399,2018-11-26 14:29:52.807154+06
01705544354,10001,2018-11-20 07:52:54.430094+06
01777552358,13454,2019-01-17 06:30:00.842894+06
01779876756,11360,2018-12-07 07:34:05.247974+06
01707465795,13527,2018-08-15 20:02:35.109914+06
01735915944,11616,2018-10-05 17:13:30.701954+06
01719199893,10913,2018-12-21 22:11:39.717014+06
01701970251,11308,2018-11-26 22:47:30.962714+06
01748058520,10056,2018-11-16 20:10:13.264454+06
01792684571,11342,2018-10-23 17:50:25.947734+06
01776370255,10001,2018-12-02 06:42:42.970634+06
01735566144,12590,2018-09-22 09:49:32.492054+06
01768287566,12358,2018-09-12 14:12:40.069214+06
01793519111,11039,2018-08-16 17:55:24.333734+06
01762866453,10130,2018-11-18 09:23:52.803194+06
01793519111,11876,2018-09-23 05:51:41.957234+06
01708267418,11876,2018-08-27 15:45:32.444954+06
01700506706,11475,2019-01-28 13:22:36.289874+06
01749741708,11913,2019-01-28 02:48:38.074814+06
01763612529,10130,2018-10-17 16:26:28.323554+06
01730259070,13864,2018-10-22 03:39:21.906494+06
01785027703,11342,2019-01-23 06:21:51.479594+06
01761893539,13682,2018-10-13 08:55:59.739914+06
01756225046,13057,2018-12-25 18:13:34.429394+06
01794756669,12572,2019-01-10 03:30:19.491434+06
01778806645,11342,2018-09-13 00:24:27.001214+06
01725710881,11668,2018-11-20 01:57:02.106674+06
01716782534,13454,2018-09-26 19:14:55.556114+06
01758538321,11933,2018-08-21 09:40:43.660334+06
01770094729,13184,2018-11-10 12:31:03.784034+06
01761023414,11151,2018-11-07 13:37:30.370574+06
01712958190,10611,2018-08-11 06:18:39.294854+06
01757448206,11196,2018-09-16 01:40:38.490194+06
01788856261,10815,2018-12-21 02:14:26.701754+06
01748634181,12572,2018-10-29 14:04:35.788754+06
01754344541,11876,2018-12-12 17:14:02.679854+06
01713026325,13184,2018-09-17 13:28:38.508014+06
01754977572,13327,2018-09-06 18:59:57.199154+06
01721550931,10148,2019-01-08 11:23:15.762974+06
01781201762,12647,2018-11-16 22:52:16.796594+06
01766998706,11308,2018-11-09 03:32:34.402514+06
01746544054,12117,2018-09-02 19:44:59.146034+06
01760010692,12117,2018-10-17 08:40:38.990414+06
01790183468,12240,2018-11-22 14:32:21.172154+06
01748170210,12969,2019-01-06 00:11:47.023754+06
01721226328,10336,2018-09-04 04:49:38.642474+06
01713900675,11039,2018-09-22 19:08:28.863014+06
01779547238,11876,2018-08-20 22:20:07.990394+06
01784706596,11360,2018-12-17 17:22:11.153594+06
01768208967,11913,2019-01-18 19:38:57.915914+06
01741596241,10336,2018-09-28 13:52:08.824034+06
01760300832,12017,2018-08-12 03:19:37.559234+06
01762791371,10998,2019-01-06 02:05:09.734054+06
01797005088,11362,2018-10-27 20:11:46.086494+06
01720939890,10148,2019-01-16 02:48:21.632174+06
01700414154,10582,2018-08-27 01:35:05.824994+06
01789969020,10793,2018-10-30 14:25:59.776814+06
01784574967,11342,2018-12-05 17:30:36.443834+06
01741596241,11913,2018-12-19 23:56:07.205774+06
01726424340,10506,2018-12-10 07:56:01.980914+06
01719914243,12664,2018-12-21 22:34:56.228474+06
01776370255,12358,2018-08-17 03:56:34.899854+06
01710282646,12358,2018-10-12 12:07:32.438234+06
01785530360,12848,2018-09-23 22:59:41.897894+06
01738093192,13933,2018-11-29 17:58:58.387034+06
01761815776,13572,2018-12-23 17:28:42.130874+06
01774597248,12498,2018-10-06 07:24:04.998374+06
01792619670,11360,2018-10-08 11:04:47.057474+06
01705009929,12760,2018-10-28 09:59:56.563934+06
01755952542,13391,2018-10-21 00:06:20.192174+06
01726853063,11082,2018-08-27 22:51:25.020854+06
01728999198,12358,2018-11-25 04:51:37.690874+06
01761815776,13057,2018-09-26 06:19:08.156054+06
01784733841,12539,2018-10-21 21:31:17.811434+06
01792012939,12399,2018-11-22 02:35:36.990194+06
01771887446,11933,2018-09-03 03:29:27.962834+06
01784574967,10056,2018-09-14 07:35:37.074074+06
01715230867,12590,2018-11-24 01:47:14.842454+06
01765342476,11933,2018-12-23 08:44:41.946494+06
01765066332,10462,2019-01-20 17:17:01.876874+06
01703386116,10001,2018-11-16 13:58:41.679974+06
01738541306,11933,2018-09-29 14:28:24.109454+06
01733172011,11913,2018-09-26 09:29:53.863574+06
01781201762,13297,2018-12-18 20:54:11.839814+06
01749040508,12572,2018-10-21 06:47:03.252974+06
01704501749,13850,2018-10-04 02:10:23.085434+06
01748805168,12249,2019-01-30 04:45:20.464694+06
01725927922,12969,2018-12-27 03:05:25.343474+06
01705397647,10913,2018-10-18 02:07:44.356394+06
01735949752,12399,2018-09-11 23:45:44.674874+06
01797426614,10815,2018-09-23 00:30:16.070354+06
01770543172,10148,2018-08-18 18:21:53.652194+06
01756792227,11362,2019-01-15 18:54:44.265554+06
01792684571,13184,2018-10-23 23:05:37.323734+06
01759905458,13327,2018-10-29 12:05:27.999014+06
01708267418,10611,2018-10-01 05:19:02.776394+06
01761023414,11876,2018-09-05 04:56:55.653674+06
01765466550,13860,2018-12-02 15:32:34.650914+06
01793504519,12572,2018-11-05 20:25:07.073714+06
01733637443,13933,2018-10-09 10:01:47.355374+06
01777552358,11153,2018-11-23 08:54:32.509394+06
01762079782,11913,2019-01-06 22:43:34.518674+06
01735227730,12572,2018-12-13 01:09:37.359134+06
01791806616,12664,2019-01-19 03:42:23.337314+06
01777552358,12756,2019-01-17 22:03:04.160114+06
01752477145,12848,2018-08-21 00:50:33.657854+06
01765180739,10514,2018-10-07 19:58:29.544374+06
01788492732,11876,2018-11-02 12:14:14.063594+06
01792684571,10676,2018-11-15 05:17:09.888674+06
01726257934,11082,2019-01-05 02:10:47.518814+06
01747864993,13842,2018-12-03 09:01:34.418054+06
01770543172,10844,2018-12-19 20:57:46.211354+06
01731489742,12358,2019-01-10 10:17:35.494034+06
01716603539,10793,2019-01-16 02:17:24.097334+06
01762079782,11153,2018-08-26 11:21:04.647194+06
01789625185,11082,2019-01-10 03:04:21.549314+06
01756526016,12249,2018-09-27 17:30:16.999514+06
01721326817,11342,2018-12-09 13:01:19.745534+06
01765066332,11082,2018-09-11 06:45:58.230674+06
01789625185,11932,2018-08-17 15:41:59.271314+06
01706455417,10998,2018-12-31 09:10:23.103974+06
01704890186,10582,2018-11-06 20:59:17.869694+06
01758538321,10195,2018-10-15 01:55:49.488554+06
01798019872,10148,2018-12-11 14:04:29.093114+06
01721029450,12590,2018-09-16 06:20:24.335114+06
01747472058,10693,2018-11-12 15:20:12.039674+06
01766794236,11668,2018-08-11 22:19:53.697674+06
01708267418,13933,2018-09-06 05:33:53.282834+06
01755337741,10611,2018-08-18 17:00:19.916594+06
01749040508,10047,2018-09-06 07:41:18.487094+06
01746033698,13954,2018-11-26 13:54:01.603394+06
01764907365,12760,2018-09-27 10:39:33.471134+06
01763225985,11151,2018-09-29 03:28:04.191554+06
01791806616,12235,2018-09-14 17:46:36.527654+06
01710745383,11147,2018-08-10 21:42:59.153714+06
01730738714,12664,2018-08-13 06:33:06.654554+06
01748634181,12814,2018-08-29 14:18:23.656814+06
01740283229,12539,2018-11-30 06:43:59.600954+06
01742734043,10506,2018-11-01 17:26:15.328814+06
01781282360,10514,2018-12-17 09:20:08.355614+06
01719914243,12848,2018-12-12 19:03:42.011594+06
