2018-09-29 23:10:50.416094+06,01733637443,01711969338,2.29,outgoing
2018-09-05 22:26:57.187634+06,01719707919,01721029450,1.98,outgoing
2018-09-02 08:59:08.988134+06,01771999425,01743908864,2.64,outgoing
2018-11-28 09:50:40.496774+06,01783662302,01710114960,0,incoming
2018-12-07 15:39:09.464354+06,01750536956,01731322700,0,incoming
2018-09-27 12:45:03.882914+06,01731322700,01771447882,2.8,outgoing
2018-10-11 22:55:23.042594+06,01713792383,01797550467,0,incoming
2018-10-09 02:42:21.130154+06,01750536956,01718761071,0,incoming
2018-12-11 14:04:29.093114+06,01790057777,01701225627,2.97,outgoing
2018-10-01 14:18:01.920194+06,01745559355,01757181572,0,incoming
2018-12-20 16:30:49.711274+06,01752571705,01774597248,2.36,outgoing
2018-11-30 18:48:40.941314+06,01778939572,01776022042,3.62,outgoing
2018-08-28 03:23:20.637914+06,01782335193,01786108976,0,incoming
2018-11-09 18:06:16.107434+06,01745559355,01754391891,0,incoming
2018-12-10 11:13:08.195654+06,01710282646,01798019872,0,incoming
2018-10-16 18:08:50.318294+06,01716198784,01738093192,0,incoming
2018-12-20 10:10:52.876514+06,01765066332,01742734043,0,incoming
2018-11-30 21:16:42.327074+06,01795764023,01785277773,1.29,outgoing
2019-01-17 16:27:26.690714+06,01763225985,01764266498,0,incoming
2018-11-08 13:34:06.040514+06,01750536956,01748058520,1.66,outgoing
2018-10-13 02:44:06.306314+06,01748685961,01739823009,1.18,outgoing
2018-09-12 10:18:32.758694+06,01700101643,01723951918,2.58,outgoing
2018-12-05 18:45:12.578714+06,01721029450,01764767538,0,incoming
2018-08-09 13:02:49.804754+06,01786830742,01725710881,2.57,outgoing
2018-09-25 04:35:00.576554+06,01749741708,01750243214,0,incoming
2019-01-16 22:49:08.582474+06,01749965549,01753529043,0,incoming
2019-02-02 08:28:45.890174+06,01722365520,01712687858,0,incoming
2018-09-02 02:11:56.396354+06,01736927075,01719199893,2.12,outgoing
2018-11-04 10:09:25.036694+06,01750536956,01750838401,1.49,outgoing
2018-08-30 04:21:27.459674+06,01750838401,01777552358,0,incoming
2018-12-05 07:06:51.130754+06,01761573933,01725841463,1.03,outgoing
2018-12-24 22:19:34.100894+06,01713144648,01748785746,0,incoming
2018-10-07 21:08:29.919974+06,01776625579,01792684571,2.65,outgoing
2018-11-06 17:14:38.206094+06,01707323531,01744447430,2.08,outgoing
2018-09-01 20:34:15.864194+06,01735727669,01736927075,0,incoming
2018-08-26 02:20:13.448534+06,01734152011,01765575350,2.27,outgoing
2018-11-17 23:45:28.889954+06,01728025054,01709956636,0,incoming
2019-01-27 09:04:15.254174+06,01700810277,01758535171,0,incoming
2018-12-14 13:53:33.817514+06,01766522958,01793709094,0,incoming
2019-01-17 05:08:13.781894+06,01705663312,01775289508,1.84,outgoing
2018-10-12 02:17:54.551714+06,01751774862,01748368650,3.64,outgoing
2018-08-15 18:48:46.149074+06,01768176663,01726490017,2.22,outgoing
2018-08-13 15:11:40.639154+06,01730195041,01762292979,0,incoming
2018-08-25 18:15:27.453014+06,01707046749,01770543172,3.71,outgoing
2018-08-29 21:35:16.424654+06,01765342476,01710255354,0,incoming
2018-11-30 20:27:52.098074+06,01777552358,01702808407,2.87,outgoing
2018-11-27 10:53:00.527414+06,01716291181,01768287566,1.7,outgoing
2018-11-24 22:11:13.408394+06,01754523169,01765066332,2.99,outgoing
2018-10-20 08:49:26.066954+06,01793519111,01772901632,0,incoming
2018-12-07 16:44:02.997734+06,01709398417,01748785746,2.64,outgoing
2018-11-28 02:10:34.114214+06,01737347601,01790894592,0,incoming
2018-09-29 00:14:52.442654+06,01726424340,01718761071,2.57,outgoing
2018-11-05 17:28:29.747954+06,01747013342,01723672315,0,incoming
2018-08-25 14:34:32.413214+06,01795764023,01725710881,3.21,outgoing
2018-11-26 09:16:08.552054+06,01790894592,01732516921,1.58,outgoing
2019-01-14 14:02:42.424934+06,01702265837,01765066332,0,incoming
2018-11-12 20:01:06.654494+06,01748805168,01797311737,3.71,outgoing
2018-11-12 06:36:06.771554+06,01738093192,01752420470,0,incoming
2018-09-16 01:54:01.602314+06,01713026325,01721550931,0,incoming
2018-09-06 20:30:16.773974+06,01745660811,01702808407,0,incoming
2018-12-19 15:37:51.869954+06,01764361637,01732663300,1.63,outgoing
2018-08-13 23:06:15.774974+06,01762767956,01730195041,0,incoming
2018-08-30 06:41:28.695794+06,01770918622,01723544127,0,incoming
2018-12-27 07:10:00.604874+06,01780199937,01744084095,3.55,outgoing
2018-09-07 21:42:42.751214+06,01727617205,01705397647,2.19,outgoing
2018-09-29 03:21:26.774234+06,01735227730,01713900675,0,incoming
2018-11-13 05:03:53.826074+06,01754324322,01728025054,3.53,outgoing
2018-12-06 18:48:05.678234+06,01700601327,01758514718,1.13,outgoing
2018-09-30 06:43:57.619334+06,01749600924,01740880492,3.12,outgoing
2018-09-05 18:32:35.943494+06,01766998706,01705009929,1.77,outgoing
2018-09-07 04:03:23.969834+06,01739691515,01777552358,1.24,outgoing
2019-01-19 19:00:07.504514+06,01768679207,01795764023,0,incoming
2019-01-26 13:33:26.693774+06,01762767956,01716115573,2.66,outgoing
2018-12-04 00:21:47.219534+06,01771999425,01749604780,0,incoming
2018-09-10 11:23:03.852374+06,01768176663,01710114960,0,incoming
2018-09-15 16:06:36.294434+06,01777454299,01748041958,0,incoming
2019-01-15 13:35:45.209534+06,01701915984,01758656191,0,incoming
2018-11-22 04:03:04.756634+06,01733639423,01763612529,2.09,outgoing
2018-11-03 11:15:15.678134+06,01713026325,01758538321,2.69,outgoing
2019-01-26 02:15:21.070034+06,01775920549,01753529043,3.48,outgoing
2019-01-16 14:35:38.710454+06,01744382635,01795764023,2.7,outgoing
2018-10-16 01:00:28.434374+06,01731258256,01784574967,3.28,outgoing
2018-12-12 00:15:46.579094+06,01726206439,01732160293,0,incoming
2019-02-03 03:53:29.433794+06,01772895911,01700023406,0,incoming
2018-12-05 23:22:16.790294+06,01797311737,01760010692,2.75,outgoing
2019-01-17 21:50:20.538554+06,01782322613,01732313420,0,incoming
2018-09-03 16:10:48.152054+06,01704699562,01735622137,2.71,outgoing
2018-12-22 07:44:05.638154+06,01709816985,01748041958,1.46,outgoing
2019-01-15 00:16:50.408534+06,01764121009,01756917222,3.13,outgoing
2018-12-22 10:13:45.927434+06,01724833897,01779547238,1.23,outgoing
2019-01-04 16:47:36.984074+06,01756112191,01744314701,1.67,outgoing
2018-09-19 15:18:44.538074+06,01741596241,01762866453,2.5,outgoing
2019-01-17 17:28:35.607314+06,01704501749,01782335193,2.2,outgoing
2019-01-15 16:04:46.051814+06,01797550467,01713026325,2.1,outgoing
2018-10-27 06:00:38.375414+06,01743581225,01735227730,1.58,outgoing
2019-01-18 23:19:24.089114+06,01726853063,01791207229,1.75,outgoing
2019-01-28 02:39:37.998134+06,01707465795,01768208967,3.08,outgoing
2018-11-15 15:16:03.190394+06,01793504519,01710185312,1.39,outgoing
2018-08-10 19:50:53.411054+06,01710185312,01755952542,0,incoming
2018-11-13 07:29:44.168414+06,01747013342,01701225627,2.94,outgoing
2018-11-07 11:11:59.472734+06,01731322700,01771887446,0,incoming
2018-11-08 23:05:27.428594+06,01753529043,01740283229,3.17,outgoing
2018-11-27 13:20:14.029394+06,01787509532,01744084095,0,incoming
2018-08-17 05:54:33.666434+06,01757319554,01767413181,0,incoming
2018-11-30 19:32:33.330254+06,01729454412,01727617205,0,incoming
2018-12-24 12:04:28.811774+06,01789292896,01744314701,0,incoming
2018-11-06 13:49:27.713954+06,01732516921,01768287566,2.74,outgoing
2018-12-05 03:34:27.228854+06,01722673545,01743908864,0,incoming
2018-11-08 06:28:39.325754+06,01733630514,01757448206,2.96,outgoing
2019-02-04 01:06:13.478354+06,01792512553,01717384756,3.51,outgoing
2018-12-06 22:50:46.581854+06,01795764023,01721286710,0,incoming
2019-01-10 19:04:57.410534+06,01731322700,01742028238,0,incoming
2018-08-30 01:02:36.359654+06,01727143682,01701970251,0,incoming
2018-08-29 05:05:11.112494+06,01786108976,01784706596,2.16,outgoing
2018-09-05 16:20:43.757114+06,01718522483,01747472058,0,incoming
2019-01-21 10:22:41.620394+06,01710914021,01764583701,0,incoming
2018-12-07 02:59:54.206294+06,01787400059,01797104525,2.21,outgoing
2018-08-29 08:48:29.036294+06,01748041958,01700023406,3.06,outgoing
2018-09-19 02:59:45.111614+06,01724950896,01778939572,2.37,outgoing
2018-10-30 14:16:45.208874+06,01776370255,01709956636,1.32,outgoing
2018-08-15 20:51:57.877154+06,01754811074,01767553031,0,incoming
2018-08-22 00:27:12.890294+06,01770543172,01724831993,1.2,outgoing
2019-01-14 22:19:22.709774+06,01736730220,01714653129,1.02,outgoing
2018-11-08 16:29:09.713174+06,01722365520,01753180486,1.11,outgoing
2018-12-20 01:28:53.843114+06,01750243214,01706455417,0,incoming
2018-11-12 05:39:50.879114+06,01721664644,01713445015,0,incoming
2018-10-15 23:00:48.338234+06,01767553031,01765342476,1.96,outgoing
2019-01-02 23:02:17.883734+06,01745660811,01701312930,0,incoming
2019-01-09 14:30:38.349854+06,01721664644,01799971297,0,incoming
2019-01-23 03:17:34.977074+06,01700414154,01700506706,0,incoming
2018-08-28 15:05:00.045014+06,01794677866,01740646419,2.73,outgoing
2018-09-18 13:58:27.550514+06,01712958190,01713144648,0,incoming
2018-12-18 02:31:26.972354+06,01728085256,01721029450,2.86,outgoing
2018-11-08 14:18:28.961594+06,01725455557,01792676294,1.1,outgoing
2019-01-11 17:22:13.639214+06,01728999198,01723672315,0,incoming
2018-08-18 11:26:49.630334+06,01768287566,01702457132,0,incoming
2018-10-14 00:18:27.640034+06,01795130291,01795590993,3.78,outgoing
2018-10-08 19:09:40.881554+06,01713144648,01778806645,0,incoming
2018-12-15 16:54:41.987474+06,01762292979,01711969338,3.12,outgoing
2018-12-07 19:18:55.394054+06,01749040508,01743964979,3.84,outgoing
2018-10-17 13:14:30.573014+06,01761573933,01729865773,0,incoming
2018-12-13 15:07:23.985614+06,01709956636,01797350927,3.68,outgoing
2018-09-08 08:33:12.927014+06,01722444406,01748170210,0,incoming
2019-01-07 23:08:09.520574+06,01706056956,01754324322,2.65,outgoing
2018-11-22 03:58:40.374254+06,01754877389,01765066332,1.74,outgoing
2018-12-20 22:13:31.574414+06,01729983072,01749095247,2.08,outgoing
2018-09-20 23:10:42.510854+06,01764121009,01791806616,3.48,outgoing
2018-09-26 16:36:48.162734+06,01779547238,01750141706,1.39,outgoing
2018-12-20 06:41:59.121914+06,01787962527,01791009393,0,incoming
2018-10-19 14:21:29.686454+06,01799319021,01725646489,0,incoming
2018-12-13 00:09:45.909674+06,01721664644,01734282151,0,incoming
2018-09-13 18:59:18.244814+06,01748058520,01749040508,0,incoming
2018-08-30 20:19:56.818154+06,01705397647,01756792227,1.76,outgoing
2019-01-20 22:04:08.084054+06,01762962861,01738928124,3.31,outgoing
2018-09-08 12:20:22.991774+06,01732570239,01721664644,2.67,outgoing
2018-12-07 22:25:34.056254+06,01787400059,01762866453,0,incoming
2018-12-10 00:43:15.316814+06,01707465795,01761893539,1.92,outgoing
2018-12-30 17:04:24.772574+06,01712958190,01755337741,0,incoming
2019-01-05 16:14:18.515354+06,01742028238,01792410880,0,incoming
2018-09-13 23:56:43.944134+06,01703386116,01735915944,0,incoming
2018-11-01 01:31:07.166414+06,01719199893,01795764023,0,incoming
2018-12-20 17:52:28.733474+06,01759905458,01793709094,3.77,outgoing
2019-02-01 12:18:00.891314+06,01764817603,01701225627,1.16,outgoing
2018-11-27 00:39:21.345074+06,01789419777,01775269784,1.33,outgoing
2018-08-14 10:06:38.524454+06,01774907049,01749763490,0,incoming
2019-01-14 11:27:43.032914+06,01715151373,01729865773,0,incoming
2018-09-18 03:36:59.327954+06,01728025054,01764907365,0,incoming
2018-09-26 03:56:42.160154+06,01754977572,01736730220,2.53,outgoing
2018-11-24 23:50:00.289994+06,01767338463,01783411433,1.28,outgoing
2019-01-26 12:50:12.614774+06,01795764023,01727143682,3.79,outgoing
2018-08-11 08:24:15.282854+06,01789266881,01701049410,1.39,outgoing
2018-12-29 13:46:58.821374+06,01713792383,01710282646,0,incoming
2018-09-29 22:49:56.578574+06,01789292896,01740646419,0,incoming
2018-11-21 18:07:18.731954+06,01706210760,01733172011,2.02,outgoing
2018-11-20 02:53:36.371894+06,01721664644,01754977572,3.43,outgoing
2018-08-30 19:39:00.010754+06,01744474614,01764907365,1.74,outgoing
2018-09-16 12:09:39.154454+06,01776370255,01764583701,1.95,outgoing
2019-01-17 06:53:08.258414+06,01766794236,01717530382,1.0,outgoing
2018-08-28 09:10:25.992614+06,01778139748,01784574967,1.59,outgoing
2018-10-25 02:38:44.469554+06,01791009393,01720582084,2.0,outgoing
2018-09-22 18:13:00.905114+06,01754324322,01733172011,1.3,outgoing
2019-01-01 20:23:45.967154+06,01725455557,01793709094,0,incoming
2018-09-24 15:23:50.572094+06,01756036964,01742028238,1.82,outgoing
2018-10-19 12:31:26.970194+06,01759905458,01700601327,0,incoming
2018-09-07 18:47:25.565054+06,01713062376,01789292896,0,incoming
2018-10-12 19:12:46.117754+06,01705394390,01725841463,0,incoming
2018-12-30 04:43:45.638714+06,01791912341,01784706596,3.75,outgoing
2018-10-11 11:15:35.574434+06,01740880492,01771887446,0,incoming
2019-01-23 08:57:37.553354+06,01788346153,01750141706,2.83,outgoing
2018-11-26 19:46:50.596634+06,01774732221,01726490017,2.14,outgoing
2018-11-04 20:21:15.987734+06,01702808407,01714653129,0,incoming
2019-02-03 16:52:08.757974+06,01729425056,01783360877,2.77,outgoing
2018-12-15 14:32:52.244834+06,01785530360,01774732221,0,incoming
2018-11-18 11:36:37.356254+06,01743130860,01706056956,0,incoming
2018-11-22 18:13:24.011534+06,01741631038,01759905458,0,incoming
2018-10-27 16:04:45.391934+06,01724831993,01756847839,0,incoming
2018-12-13 14:22:04.801934+06,01749604780,01706455417,0,incoming
2018-10-20 11:40:26.395094+06,01732024790,01766533651,0,incoming
2018-08-15 13:06:05.060834+06,01738335929,01742028238,0,incoming
2018-09-25 06:04:48.474974+06,01738335929,01782335193,2.73,outgoing
2018-11-10 00:07:42.654854+06,01725841463,01762962861,0,incoming
2018-10-31 23:33:10.297214+06,01792684571,01764907365,0,incoming
2018-09-14 07:52:00.952994+06,01736737918,01761673648,1.35,outgoing
2018-12-23 01:49:38.800874+06,01790894592,01755774160,0,incoming
2019-01-15 09:26:47.687594+06,01743275439,01763225985,3.81,outgoing
2018-11-07 17:51:30.215474+06,01745911050,01756225046,0,incoming
