2018-10-31 07:45:06.709454+06,01709956636,32.395
2018-11-16 10:14:55.469174+06,01726853063,48.663
2018-10-23 08:03:31.056074+06,01749095247,96.14
2018-12-27 07:12:22.453154+06,01709956636,97.178
2018-08-20 10:54:07.757414+06,01719094205,76.146
2018-09-09 05:50:52.284254+06,01764583701,76.61
2018-11-18 22:18:10.554794+06,01732663300,21.562
2019-01-13 09:42:34.367534+06,01749600924,24.576
2018-12-10 15:36:48.143654+06,01764361637,46.697
2018-12-13 07:54:42.050474+06,01784706596,81.764
2019-01-24 00:09:01.032254+06,01709956636,82.096
2018-11-01 09:23:40.601174+06,01705609762,91.242
2019-01-21 14:20:47.394374+06,01743130860,74.955
2018-10-30 03:52:53.023214+06,01736067391,11.967
2018-11-15 00:29:12.299774+06,01717384756,9.875
2018-09-28 12:51:00.153494+06,01731258256,85.397
2018-08-11 17:14:13.459334+06,01732882890,82.665
2018-11-19 14:26:05.242874+06,01793709094,27.171
2018-12-11 03:24:33.320654+06,01724056194,90.054
2018-12-16 17:58:48.030374+06,01702457132,41.582
2019-01-21 11:04:13.638314+06,01754344541,69.635
2018-08-29 16:59:51.833534+06,01763225985,99.645
2018-08-17 17:19:33.219074+06,01792684571,4.407
2018-09-12 20:31:29.734814+06,01741631038,24.572
2018-11-02 20:38:00.704714+06,01724950896,29.383
2018-09-06 07:49:26.262254+06,01705845304,63.86
2018-11-03 12:57:24.914654+06,01788492732,36.204
2019-01-31 17:13:33.490694+06,01749095247,69.091
2018-12-26 14:21:10.159514+06,01785027703,44.659
2019-01-07 20:29:46.767074+06,01723951918,64.412
2018-10-14 08:31:42.934034+06,01750141706,63.926
2018-10-12 14:13:40.291094+06,01741261535,45.771
2018-11-19 04:45:18.003914+06,01773241809,61.93
2018-10-03 22:14:01.595714+06,01754877389,86.859
2018-09-25 12:23:52.110194+06,01701366896,91.768
2018-11-06 10:36:06.101594+06,01777454299,55.589
2018-09-25 05:21:41.869754+06,01795319634,33.79
2018-12-01 19:45:12.080114+06,01778459112,30.033
2018-08-14 23:48:10.259414+06,01749604780,82.523
2018-11-14 23:36:13.048514+06,01719773103,55.734
2018-10-31 12:31:11.736434+06,01747305555,34.69
2018-09-10 10:27:20.418434+06,01741261535,84.749
2018-09-05 14:56:42.604034+06,01718522483,90.65
2018-10-21 18:54:10.895714+06,01762292979,16.692
2018-10-13 16:31:09.810254+06,01785530360,51.249
2018-09-18 14:30:57.471254+06,01719773103,12.322
2018-10-23 04:18:39.320054+06,01799319021,47.469
2018-11-17 18:55:55.004834+06,01700101643,42.87
2019-01-17 18:46:42.266414+06,01739823009,65.351
2019-01-23 08:26:21.029954+06,01787562143,12.367
2018-08-29 14:48:56.807954+06,01721326817,17.565
2019-01-03 16:41:28.938074+06,01747472058,82.641
2018-10-04 21:01:09.116894+06,01712687858,81.25
2018-10-03 20:04:41.903354+06,01733637443,28.133
2019-01-07 05:37:46.434494+06,01735727669,46.411
2018-10-06 21:11:17.692394+06,01788856261,71.781
2018-10-13 08:05:53.252834+06,01793519111,15.07
2018-12-02 05:38:20.012594+06,01736067391,18.139
2018-11-04 16:31:08.719274+06,01758535171,96.901
2018-11-04 07:06:38.805254+06,01797005088,88.351
2018-12-21 20:37:27.248114+06,01747305555,54.292
2018-12-03 22:48:41.818274+06,01772895911,85.669
2018-09-17 10:03:59.120234+06,01723672315,50.478
2018-11-20 06:10:16.348934+06,01784733841,96.64
2018-08-13 08:15:10.988234+06,01749604780,70.422
2018-12-09 05:57:15.943814+06,01795590993,75.947
2018-10-20 06:01:03.816254+06,01722275589,11.472
2018-08-11 20:22:02.672714+06,01784574967,66.179
2018-12-22 17:44:13.836434+06,01764817603,0.176
2018-08-14 07:01:25.592474+06,01729454412,66.237
2018-11-23 22:17:11.275214+06,01793519111,98.729
2018-09-22 14:19:04.044674+06,01787148977,86.788
2018-10-21 04:01:36.120494+06,01782435062,17.318
2018-11-23 08:39:53.371034+06,01740646419,89.195
2019-01-03 20:40:40.642994+06,01748041958,53.304
2018-12-28 12:53:29.354594+06,01744447430,71.845
2018-08-21 20:55:35.814854+06,01787962527,5.901
2018-08-24 22:07:27.686774+06,01719094205,25.179
2018-12-02 03:56:03.128594+06,01769719134,58.219
2018-09-05 17:08:28.402934+06,01726206439,23.57
2018-11-09 01:38:59.156474+06,01721430205,16.303
2018-10-04 23:45:32.389874+06,01762791371,75.26
2018-11-17 11:09:46.994714+06,01792619670,50.702
2018-09-25 03:54:58.771934+06,01747472058,39.821
2018-11-30 22:12:18.526274+06,01792684571,24.935
2018-08-27 22:37:40.783934+06,01761639072,52.095
2018-08-09 20:06:56.575754+06,01765575350,9.434
2018-11-27 18:21:13.670594+06,01788856261,31.116
2019-01-26 09:24:51.245234+06,01713792281,53.246
2018-12-28 04:47:27.354614+06,01716603539,20.109
2019-02-04 14:46:44.134634+06,01776370255,83.711
2018-12-03 12:36:39.946274+06,01741631038,14.695
2018-10-16 23:03:01.331774+06,01755674974,24.65
2018-10-19 06:43:47.114714+06,01731322700,92.442
2018-08-27 20:04:59.445614+06,01754338954,72.567
2018-08-21 10:56:53.368754+06,01762791371,13.494
2018-10-22 18:25:54.091154+06,01734326571,23.018
2019-01-16 20:15:52.359614+06,01709398417,15.553
2018-10-01 14:08:27.422474+06,01798176562,46.449
2018-10-17 05:00:11.404934+06,01771066925,56.447
2018-12-08 20:09:08.864414+06,01754324322,30.695
2018-11-08 17:20:43.726694+06,01756917222,90.641
2019-01-05 10:55:50.447594+06,01747341672,33.375
2018-09-19 17:50:21.546014+06,01789076288,53.015
2018-08-22 21:07:00.211574+06,01795701735,41.52
2018-09-13 02:20:10.639994+06,01779876756,84.844
2018-09-13 01:09:28.174274+06,01754845860,8.325
2018-08-26 19:15:16.666694+06,01752420470,48.327
2018-12-25 06:28:28.445114+06,01747970534,90.843
2018-12-07 18:33:09.183194+06,01721286710,33.72
2018-12-28 02:00:43.399214+06,01749095247,86.023
2018-12-21 02:13:55.199234+06,01727186604,58.102
2018-08-15 12:20:47.904674+06,01714543845,18.045
2018-08-27 10:34:01.637534+06,01722365520,9.014
2019-01-02 07:37:07.213214+06,01723951918,44.118
2018-12-05 09:28:04.967714+06,01741631038,91.885
2018-11-21 17:08:49.131194+06,01733582404,73.806
2018-12-25 10:20:57.750314+06,01700101643,14.712
2018-12-31 08:47:49.204274+06,01789519569,39.678
2019-01-17 19:38:05.793314+06,01748634181,30.301
2018-11-25 02:52:18.538454+06,01718522483,36.483
2019-01-30 23:51:06.839054+06,01778139748,52.407
2018-12-04 08:51:47.285234+06,01761893539,78.679
2018-08-19 13:52:04.387934+06,01714878823,20.87
2018-11-16 09:13:27.288794+06,01781282360,66.064
2018-10-24 11:24:11.251214+06,01762292979,47.338
2018-12-13 03:21:31.942574+06,01736542590,63.95
2018-10-18 15:12:29.182454+06,01733637443,19.706
2018-12-16 22:01:45.901694+06,01774550690,85.473
2018-11-08 02:53:40.858574+06,01756036964,79.066
2018-09-16 06:23:09.777794+06,01730259070,2.967
2018-08-31 00:43:00.454934+06,01750536956,32.903
2018-08-25 16:53:51.312974+06,01765342476,67.004
2018-11-08 02:00:04.188014+06,01704501749,55.002
2018-10-17 13:17:44.418614+06,01716603539,19.642
2018-09-30 16:05:08.777714+06,01767553031,51.962
2018-12-05 22:05:10.413554+06,01749040508,50.91
2018-10-06 02:39:49.288814+06,01780199937,65.083
2018-10-22 09:34:49.506014+06,01749763490,96.287
2018-12-30 12:11:54.212234+06,01761893539,11.462
2018-12-31 08:43:17.138054+06,01739871695,99.544
2019-01-20 18:48:54.380474+06,01724056194,45.893
2018-10-18 00:05:15.037214+06,01701049410,48.255
2018-09-15 21:00:54.651194+06,01757319554,14.189
2018-08-28 20:14:47.248934+06,01741631038,52.717
2018-11-18 08:02:08.957714+06,01793709094,5.577
2018-10-18 11:35:18.882554+06,01728664244,53.904
2019-01-15 16:30:55.914074+06,01770734614,35.838
2018-09-28 09:03:21.490154+06,01758656191,36.786
2018-12-20 16:39:31.480334+06,01725841463,45.755
2019-02-02 22:25:58.928474+06,01754811074,58.645
2018-12-26 12:30:17.582354+06,01767413181,10.501
2019-01-15 13:56:59.700974+06,01789410513,15.913
2019-01-14 01:39:19.231694+06,01751514346,38.213
2018-11-23 19:38:23.044514+06,01721664644,24.936
2018-08-14 10:09:00.387314+06,01702767305,74.857
2018-08-19 22:10:25.082714+06,01787509532,82.466
2018-11-11 03:23:30.542414+06,01781201762,8.767
2018-08-29 11:12:46.891574+06,01794677866,25.134
2018-12-17 18:23:20.157134+06,01719094205,25.911
2018-09-12 15:03:59.953634+06,01725853172,0.728
2018-10-02 09:06:13.697954+06,01749965549,46.242
2018-10-26 15:31:43.503194+06,01761815776,73.597
2019-01-09 01:37:19.077014+06,01776370255,45.765
2018-11-06 09:40:13.622474+06,01748685961,81.229
2018-09-26 20:18:48.575654+06,01767446400,60.035
2019-01-15 18:26:42.594494+06,01797311737,53.588
2018-08-24 10:49:27.052814+06,01749604780,30.617
2018-12-31 05:45:58.873454+06,01724833897,55.659
2018-08-30 13:14:50.735714+06,01736737918,37.092
2018-09-01 16:49:13.149254+06,01716115573,94.464
2018-08-23 04:16:01.093034+06,01747864993,74.416
2018-11-11 12:41:00.813614+06,01743964979,7.391
2018-09-29 03:55:15.950954+06,01792410880,39.757
2018-09-29 18:10:52.555934+06,01706455417,15.694
2018-11-24 02:30:19.637054+06,01727474962,52.099
2018-09-03 20:57:05.743754+06,01710185312,89.115
2018-12-09 18:45:21.567194+06,01711432215,62.882
2018-12-02 00:43:09.100874+06,01792676294,11.674
2018-12-26 18:56:18.861674+06,01761573933,22.572
2018-12-04 15:35:40.042094+06,01707046749,9.903
2018-11-08 00:12:05.910434+06,01791009393,23.573
2019-01-13 10:35:35.226554+06,01754344541,44.666
2018-10-29 07:41:56.234354+06,01752711047,56.463
2019-01-27 22:03:53.230994+06,01774907049,82.091
2019-02-04 04:43:47.901134+06,01704699562,55.588
2018-12-25 16:04:05.655494+06,01701366896,67.92
2018-09-08 13:55:07.709294+06,01767812470,40.028
2018-11-30 16:36:50.608934+06,01787400059,99.261
2018-09-08 15:45:11.866634+06,01789410513,63.365
2018-10-28 11:25:41.994254+06,01757181572,26.738
2018-09-25 19:42:28.032614+06,01747013342,67.129
2018-10-27 10:17:45.302054+06,01705397647,5.675
2019-01-25 13:51:48.418874+06,01775269784,56.773
2018-12-15 13:19:33.519134+06,01716198784,9.504
2019-01-24 14:09:19.110014+06,01746544054,83.686
2018-09-06 19:48:03.838994+06,01784733841,15.254
2018-11-08 12:59:49.112654+06,01716291181,66.777
2019-01-07 16:14:11.444054+06,01735949752,43.339
2019-02-04 18:41:40.502354+06,01750261806,70.56
2018-09-23 01:02:56.636654+06,01729425056,74.418
2018-08-30 04:21:27.459674+06,01772610846,46.739
2018-10-29 20:36:56.757194+06,01776370255,0.484
2018-09-19 19:19:22.733714+06,01770918622,76.015
2018-10-17 10:45:51.637634+06,01722184149,69.837
2018-11-09 00:45:00.948374+06,01744314701,89.341
2018-11-10 17:13:57.427634+06,01793709094,22.096
2019-01-01 17:28:34.284854+06,01705397647,66.18
2019-01-04 07:02:33.379574+06,01792684571,8.194
2018-08-28 02:23:13.929674+06,01741596241,40.203
2018-11-20 19:47:14.185634+06,01706056956,79.725
2019-01-11 20:13:49.141514+06,01768679207,71.747
2018-09-03 03:31:07.474754+06,01726490017,98.945
2018-11-19 00:59:02.340734+06,01787962527,3.826
2018-10-28 08:23:20.870654+06,01747864993,28.745
2018-08-11 03:08:34.518974+06,01767338463,73.863
2019-02-05 00:53:36.868874+06,01714653129,96.039
2018-09-09 01:39:53.749214+06,01721029450,6.334
2018-10-09 19:43:12.078614+06,01749763490,98.825
2018-12-23 15:09:54.378674+06,01754391891,60.907
2018-12-19 21:48:20.420594+06,01748634181,98.173
2018-12-05 06:15:35.816174+06,01767812470,98.825
2018-12-23 15:21:28.180574+06,01727617205,30.073
2018-12-12 07:33:57.574754+06,01777454299,53.197
2018-08-25 00:35:13.915094+06,01717530382,93.463
2018-12-24 20:11:28.305554+06,01764907365,88.272
2019-01-08 11:13:14.904434+06,01787148977,45.052
2019-01-01 13:09:29.828474+06,01771066925,98.805
2019-01-26 10:17:17.915054+06,01753180486,55.057
2018-11-19 11:24:34.479854+06,01782322613,1.895
2019-01-29 18:12:35.676134+06,01776606701,52.601
2018-09-17 00:39:23.340194+06,01752433617,25.5
2019-01-08 15:08:05.188874+06,01770734614,68.081
2018-10-02 15:30:12.834314+06,01717530382,14.132
2018-11-14 18:10:16.601834+06,01764361637,29.064
2018-09-29 23:45:44.321534+06,01795247412,64.465
2018-10-14 13:05:26.101454+06,01791806616,5.661
2019-01-05 12:48:05.249834+06,01754392691,25.408
2018-11-19 08:04:08.473934+06,01752711047,40.193
2018-12-24 11:54:15.764894+06,01712958190,36.093
2019-02-04 05:42:18.392714+06,01731862849,34.016
2018-12-31 09:42:20.500874+06,01785027703,85.265
2018-09-29 02:59:17.750714+06,01710914021,87.624
2018-09-07 12:33:07.741214+06,01761639072,78.798
2018-08-25 11:31:55.603514+06,01714502921,62.853
2019-01-13 13:35:10.255514+06,01749040508,93.277
2018-12-08 00:12:49.330934+06,01732882890,52.19
2018-10-14 12:13:43.947974+06,01748170210,95.289
2018-09-21 21:48:33.255314+06,01764266498,75.799
2018-12-31 20:43:30.844514+06,01782322613,62.977
2019-01-19 10:10:53.373854+06,01727050722,87.407
2018-08-15 00:48:20.146994+06,01778269679,76.354
2019-02-02 07:34:41.584214+06,01789410513,62.524
2018-11-04 09:45:42.135434+06,01701970251,9.911
2019-01-12 16:46:04.600514+06,01770184816,28.38
2018-09-04 07:01:31.922534+06,01745660811,10.814
2018-12-15 15:33:29.927114+06,01746544054,44.918
2018-09-09 15:59:27.767534+06,01738093192,89.805
2018-08-15 06:59:13.233254+06,01764583701,39.82
2018-12-08 18:50:31.151894+06,01789523452,49.248
2018-09-02 13:50:43.430234+06,01758656191,83.805
2018-12-09 04:01:34.455854+06,01757181572,51.61
2018-10-10 06:22:35.761934+06,01795701735,16.828
2018-12-11 20:42:32.910434+06,01700414154,38.552
2018-08-17 04:58:49.501154+06,01797005088,9.09
2019-02-03 12:37:19.066574+06,01764907365,32.979
2018-12-04 19:19:16.577714+06,01727143682,80.008
2019-01-08 10:59:47.823674+06,01768208967,99.2
2018-10-26 22:01:12.771614+06,01724056194,88.939
2018-10-05 16:57:10.407914+06,01748041958,25.795
2019-01-26 04:31:27.912854+06,01721029450,5.565
2019-01-15 13:16:01.582814+06,01797350927,31.449
2019-01-09 16:42:54.108854+06,01752711047,46.543
2018-11-18 14:41:31.487954+06,01758535171,9.504
2018-11-23 18:13:52.337054+06,01749095247,98.917
2018-10-23 12:59:57.320474+06,01732313420,64.699
2018-12-02 23:33:33.690554+06,01775779468,73.751
2018-12-30 14:14:00.169034+06,01743908864,88.45
2019-01-07 23:53:25.097954+06,01794756669,71.254
2018-11-10 12:02:58.817894+06,01716198784,49.778
2018-08-25 03:10:12.930374+06,01784247006,29.401
2019-01-25 19:44:42.742094+06,01707465795,72.151
2018-09-25 15:58:41.170034+06,01748634181,96.895
2018-09-29 19:17:18.830174+06,01754391891,89.42
2018-09-13 10:06:02.609054+06,01707465795,80.441
2018-11-21 20:19:08.448914+06,01794677866,95.834
2018-12-08 19:31:31.384694+06,01760010692,70.712
2018-11-14 03:31:27.511814+06,01754392691,24.44
2018-11-10 00:07:53.293214+06,01772895911,40.101
2018-12-08 16:51:15.359714+06,01728999198,74.441
2019-02-04 16:39:57.531734+06,01701049410,36.461
2019-01-10 17:48:26.606114+06,01733639423,84.529
2018-10-18 00:16:23.600774+06,01726490017,55.507
2018-09-17 06:27:35.574434+06,01713445015,55.229
2019-01-01 02:41:18.764294+06,01784574967,4.655
2018-10-22 18:54:41.118614+06,01726257934,33.921
2018-10-13 07:24:09.568214+06,01730277771,11.779
2018-10-13 17:07:46.225694+06,01727186604,31.548
2018-09-22 17:22:19.410554+06,01752738098,50.112
2018-11-05 11:26:32.212274+06,01775779468,74.984
2018-11-29 17:18:19.351214+06,01708267418,75.188
2019-01-08 21:03:45.092474+06,01755774160,7.953
2018-12-24 01:10:50.098754+06,01732882890,37.76
2018-09-09 14:17:03.214274+06,01754877389,9.796
2018-12-29 02:37:49.066994+06,01752738098,56.493
2018-09-30 18:26:57.817814+06,01736730220,71.557
2018-10-26 04:47:27.881834+06,01725269306,57.377
2018-08-29 15:08:00.574754+06,01767413181,19.732
2018-12-26 05:28:51.807674+06,01716198784,15.954
2018-08-10 12:42:11.728034+06,01764361637,93.934
2018-11-10 06:37:35.691554+06,01743532547,23.564
2018-08-12 17:45:16.536374+06,01756917222,11.933
2018-10-16 06:23:28.865174+06,01748574263,28.871
2018-12-22 10:02:02.435774+06,01702401540,17.87
2019-01-01 15:23:09.746294+06,01752571705,57.429
2018-08-14 15:24:59.820974+06,01709816985,62.742
2018-10-25 23:14:51.852434+06,01721620647,74.829
2018-12-05 07:44:39.045974+06,01729995842,37.982
2018-09-17 07:08:14.740574+06,01710282646,42.954
2018-12-20 04:24:33.109874+06,01782623683,99.623
2018-12-23 08:22:55.228214+06,01705663312,6.271
2018-11-02 01:59:47.960654+06,01747937819,45.329
2018-11-09 00:45:00.948374+06,01762791371,92.571
2018-11-26 21:00:30.570254+06,01707046749,32.053
2018-08-15 19:14:43.178594+06,01709956636,76.369
2018-10-12 06:26:00.083534+06,01775420292,18.109
2018-11-12 08:20:51.985454+06,01703303040,66.446
2018-10-29 09:44:21.135974+06,01746015896,0.897
2018-12-28 12:19:41.836214+06,01733172011,80.014
2018-11-17 01:08:44.235554+06,01701366896,46.491
2018-08-13 17:44:58.571114+06,01761023414,14.443
2018-09-05 18:31:38.811674+06,01776606701,31.447
2019-01-29 14:38:24.940814+06,01788856261,36.211
2018-11-04 10:36:29.626514+06,01735622137,0.119
2018-09-23 10:52:06.228794+06,01765342476,94.823
2018-11-19 09:40:20.703314+06,01727186604,37.195
2018-12-27 19:54:40.121774+06,01776625579,92.852
2019-01-06 01:15:39.876794+06,01779547238,88.778
2018-11-16 02:24:34.779734+06,01798161655,83.511
2018-09-27 22:51:56.704094+06,01724950896,24.613
2018-09-25 15:21:22.106654+06,01728025054,70.802
2018-12-14 10:58:07.499234+06,01786108976,54.605
2018-11-06 01:09:29.786174+06,01708267418,92.507
2019-01-13 16:19:57.260414+06,01724831993,98.246
2018-11-21 16:21:11.082734+06,01783411433,47.006
2018-08-12 07:17:48.141914+06,01734282151,41.2
2019-01-26 03:54:14.679494+06,01795130291,23.501
2018-12-07 16:09:52.804934+06,01754523169,86.956
2018-09-03 22:03:51.274394+06,01715151373,25.878
2018-09-29 18:46:34.482854+06,01747937819,3.601
2018-11-13 23:51:39.300794+06,01788346153,62.284
2019-01-01 11:12:57.929174+06,01775269784,74.232
2018-12-01 23:56:03.597854+06,01773241809,13.282
2018-11-06 17:35:08.630294+06,01765466550,2.799
2018-10-03 11:51:08.308934+06,01754344541,6.385
2018-09-11 13:09:41.289794+06,01797426614,12.055
2018-12-23 07:30:06.484994+06,01721226328,45.075
2018-12-28 00:26:32.139554+06,01705544354,55.045
2018-12-08 14:34:53.431814+06,01741775995,15.542
2018-11-11 01:41:06.307934+06,01735622137,35.91
2019-01-15 14:50:33.257534+06,01799971297,48.576
2019-01-06 07:58:02.377154+06,01786388452,43.804
2018-11-22 06:03:34.503794+06,01757584385,38.95
2019-02-02 11:10:11.908874+06,01723672315,50.263
2018-08-10 00:10:11.487494+06,01732570239,63.717
2018-11-23 11:57:56.992814+06,01727474962,65.632
2018-12-19 12:01:06.199994+06,01722184149,74.125
2018-12-03 01:44:39.021494+06,01722184149,14.713
2018-11-06 10:36:51.581114+06,01767446400,66.913
2018-10-13 23:37:02.777294+06,01717384756,91.581
2018-08-22 00:05:01.933034+06,01735622137,63.172
2018-12-07 23:34:37.676414+06,01795590993,96.444
2018-08-18 21:58:52.618394+06,01780199937,2.1
2018-11-18 18:47:29.467094+06,01789419777,16.554
2018-08-31 00:15:24.695594+06,01727186604,15.169
2018-10-19 16:20:00.933314+06,01703342818,24.762
2019-01-08 01:38:22.369694+06,01725841463,2.49
2018-11-03 16:35:00.445514+06,01728664244,87.115
2018-08-12 20:53:46.833494+06,01716603539,67.906
2018-12-17 10:44:44.436794+06,01743130860,76.538
2018-11-03 19:51:35.845694+06,01731862849,85.743
2019-01-02 12:33:14.185034+06,01711432215,97.116
2019-01-31 13:12:06.209054+06,01719707919,47.036
2018-09-22 21:48:19.714994+06,01726490017,55.894
2019-01-21 15:42:09.535814+06,01741631038,19.849
2019-01-17 06:30:00.842894+06,01746033698,99.472
2018-11-08 01:31:15.987314+06,01709956636,0.14
2018-09-13 18:41:53.888414+06,01778939572,51.749
2018-12-12 05:25:45.862634+06,01798161655,80.628
2018-09-03 02:07:18.517034+06,01719111510,7.81
2018-11-16 13:22:14.925314+06,01761673648,9.185
2018-11-07 03:58:23.758814+06,01741631038,78.779
2018-09-28 06:41:43.305674+06,01702401540,11.029
2018-12-27 23:15:11.472434+06,01753180486,99.819
2018-11-09 10:11:21.852734+06,01725841463,9.612
2018-11-24 19:51:15.829334+06,01741631038,6.965
2018-10-03 06:58:08.042294+06,01756225046,30.693
2018-12-30 19:48:39.652154+06,01740880492,71.289
2018-10-13 16:47:00.586094+06,01789292896,62.958
2018-08-19 15:27:35.062874+06,01715295156,78.458
